"system","dims","compute_val","compute_err","memory_val","memory_err"
"python",512,73.66437007874016,0.2360520939350437,324.56982677165354,0.8464869334395748
"julia_tfstyle",512,81.71266929133859,0.3023942634850675,324.22415748031494,1.4183300958230438
"julia",512,17.421456692913395,0.25283757117035766,323.4611968503937,0.2518103670272177
"python",1024,221.5704330708661,0.5730669519424184,1281.4708976377956,4.025595436258205
"julia_tfstyle",1024,233.5175590551181,0.35441283211539315,1278.1187165354324,2.042088255394363
"julia",1024,52.64921259842521,0.8426247129203766,1277.4145590551177,0.39073698484541974
"python",2048,817.7427165354331,1.0603592750341657,5104.908133858266,18.272425739418775
"julia_tfstyle",2048,826.5980472440945,0.8153809266183898,5091.6124173228345,5.709477572410307
"julia",2048,191.19776377952758,1.5928815231936226,5092.758629921259,2.687341929801503
